Age,Education,EducationNum,MaritalStatus,Relationship,Gender,CapitalGain,HoursPerWeek
17, 10th,6, Never-married, Own-child, Male,0,15
58, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,40
38, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
62, 9th,5, Never-married, Not-in-family, Female,1055,22
31, Assoc-voc,11, Married-civ-spouse, Husband, Male,3464,38
31, 11th,7, Married-civ-spouse, Husband, Male,0,40
30, HS-grad,9, Never-married, Not-in-family, Male,0,45
37, HS-grad,9, Divorced, Unmarried, Female,0,40
30, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
28, Assoc-voc,11, Never-married, Not-in-family, Female,4650,40
46, Some-college,10, Divorced, Unmarried, Female,0,70
34, Bachelors,13, Never-married, Not-in-family, Female,0,40
31, HS-grad,9, Separated, Not-in-family, Female,0,40
21, HS-grad,9, Never-married, Own-child, Male,0,40
50, HS-grad,9, Married-civ-spouse, Husband, Male,0,58
47, HS-grad,9, Never-married, Not-in-family, Male,0,33
20, HS-grad,9, Never-married, Own-child, Male,0,40
23, Bachelors,13, Never-married, Own-child, Female,0,30
46, 1st-4th,2, Separated, Not-in-family, Female,0,40
20, HS-grad,9, Never-married, Own-child, Male,0,45
33, Bachelors,13, Married-civ-spouse, Husband, Male,7688,50
30, Some-college,10, Never-married, Unmarried, Female,0,30
23, Some-college,10, Never-married, Own-child, Male,0,60
34, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
25, Some-college,10, Never-married, Not-in-family, Male,0,40
50, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
44, Masters,14, Married-civ-spouse, Wife, Female,0,24
26, Some-college,10, Divorced, Not-in-family, Female,0,40
35, Doctorate,16, Never-married, Not-in-family, Female,0,80
26, HS-grad,9, Never-married, Not-in-family, Male,0,40
25, Bachelors,13, Never-married, Own-child, Male,0,40
33, Assoc-voc,11, Never-married, Unmarried, Female,0,55
24, Bachelors,13, Married-civ-spouse, Wife, Female,0,40
31, Bachelors,13, Married-spouse-absent, Not-in-family, Female,0,40
41, 9th,5, Never-married, Unmarried, Female,0,40
19, HS-grad,9, Never-married, Not-in-family, Male,0,40
19, HS-grad,9, Never-married, Own-child, Male,0,40
24, HS-grad,9, Never-married, Not-in-family, Male,0,40
67, Masters,14, Married-spouse-absent, Not-in-family, Male,0,55
49, 10th,6, Divorced, Not-in-family, Male,0,40
35, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
44, Some-college,10, Married-civ-spouse, Husband, Male,0,45
22, Assoc-acdm,12, Never-married, Own-child, Male,0,60
50, Some-college,10, Married-civ-spouse, Husband, Male,0,50
52, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
23, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
37, Masters,14, Never-married, Not-in-family, Male,0,50
44, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
36, Bachelors,13, Divorced, Not-in-family, Male,0,40
29, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
53, HS-grad,9, Widowed, Unmarried, Female,0,40
52, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
55, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
31, 10th,6, Married-civ-spouse, Husband, Male,0,40
55, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
48, Masters,14, Married-civ-spouse, Husband, Male,0,55
20, HS-grad,9, Never-married, Own-child, Female,0,40
17, 10th,6, Never-married, Other-relative, Male,0,10
38, HS-grad,9, Divorced, Not-in-family, Female,0,25
43, HS-grad,9, Divorced, Unmarried, Female,0,40
22, HS-grad,9, Married-civ-spouse, Husband, Male,0,30
63, HS-grad,9, Divorced, Not-in-family, Female,0,40
36, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
56, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
41, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
41, HS-grad,9, Divorced, Unmarried, Female,0,40
36, Bachelors,13, Divorced, Not-in-family, Male,0,45
59, Doctorate,16, Married-civ-spouse, Husband, Male,0,50
23, Bachelors,13, Never-married, Not-in-family, Female,0,36
53, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
47, HS-grad,9, Never-married, Unmarried, Male,0,56
47, HS-grad,9, Married-civ-spouse, Husband, Male,0,56
29, HS-grad,9, Married-civ-spouse, Husband, Male,0,30
32, Assoc-voc,11, Divorced, Unmarried, Female,0,40
90, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
63, Bachelors,13, Married-civ-spouse, Husband, Male,0,49
23, Assoc-voc,11, Never-married, Own-child, Male,0,40
23, Assoc-voc,11, Never-married, Not-in-family, Female,0,40
44, Some-college,10, Married-civ-spouse, Wife, Female,0,30
17, 10th,6, Never-married, Own-child, Female,0,12
56, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
45, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
25, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
36, Bachelors,13, Married-civ-spouse, Wife, Female,0,35
32, Assoc-voc,11, Married-civ-spouse, Wife, Female,0,24
25, HS-grad,9, Never-married, Other-relative, Male,0,30
23, HS-grad,9, Never-married, Not-in-family, Male,0,60
41, Masters,14, Married-civ-spouse, Husband, Male,0,55
29, HS-grad,9, Married-civ-spouse, Husband, Male,0,60
55, Some-college,10, Married-civ-spouse, Husband, Male,0,40
30, 11th,7, Married-civ-spouse, Husband, Male,0,40
45, Some-college,10, Widowed, Unmarried, Female,0,40
50, HS-grad,9, Divorced, Own-child, Male,0,40
22, HS-grad,9, Never-married, Not-in-family, Male,0,50
30, HS-grad,9, Married-civ-spouse, Husband, Male,0,44
20, Some-college,10, Never-married, Own-child, Female,0,20
56, Some-college,10, Married-civ-spouse, Husband, Male,0,40
63, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
20, HS-grad,9, Never-married, Own-child, Male,0,40
31, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
21, Some-college,10, Never-married, Own-child, Male,0,35
47, 10th,6, Married-civ-spouse, Husband, Male,0,46
31, Some-college,10, Separated, Unmarried, Female,0,38
28, HS-grad,9, Never-married, Not-in-family, Female,0,40
38, HS-grad,9, Married-civ-spouse, Husband, Male,0,99
27, Bachelors,13, Never-married, Unmarried, Female,0,36
26, Some-college,10, Never-married, Not-in-family, Female,0,40
47, HS-grad,9, Never-married, Other-relative, Female,0,40
43, Some-college,10, Married-civ-spouse, Husband, Male,0,32
20, Some-college,10, Never-married, Own-child, Male,0,30
32, Assoc-voc,11, Never-married, Not-in-family, Male,0,40
37, Assoc-voc,11, Divorced, Not-in-family, Male,0,48
45, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
24, Bachelors,13, Never-married, Not-in-family, Male,0,25
23, Some-college,10, Never-married, Own-child, Male,0,40
40, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
38, Some-college,10, Married-civ-spouse, Husband, Male,0,48
71, 10th,6, Married-civ-spouse, Husband, Male,0,40
51, Some-college,10, Divorced, Unmarried, Female,0,40
30, Bachelors,13, Never-married, Not-in-family, Female,0,40
34, HS-grad,9, Married-civ-spouse, Husband, Male,7688,40
38, 10th,6, Divorced, Not-in-family, Female,0,40
43, 11th,7, Never-married, Not-in-family, Male,0,42
55, 10th,6, Married-civ-spouse, Wife, Female,0,40
51, Masters,14, Married-civ-spouse, Husband, Male,0,60
28, HS-grad,9, Divorced, Not-in-family, Male,0,40
54, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,45
47, Some-college,10, Married-civ-spouse, Husband, Male,0,40
47, Bachelors,13, Married-civ-spouse, Husband, Male,0,55
47, Some-college,10, Married-civ-spouse, Husband, Male,0,57
38, Some-college,10, Never-married, Unmarried, Female,6497,35
19, HS-grad,9, Never-married, Own-child, Female,0,25
22, Some-college,10, Never-married, Own-child, Female,0,25
44, Some-college,10, Separated, Other-relative, Female,0,35
24, Bachelors,13, Never-married, Other-relative, Female,0,40
28, HS-grad,9, Never-married, Own-child, Male,0,40
61, HS-grad,9, Married-civ-spouse, Husband, Male,0,30
27, 11th,7, Divorced, Unmarried, Female,0,40
49, Some-college,10, Divorced, Not-in-family, Female,0,32
20, Some-college,10, Married-civ-spouse, Husband, Male,0,40
41, Bachelors,13, Never-married, Not-in-family, Female,0,40
36, HS-grad,9, Divorced, Not-in-family, Male,0,40
51, Bachelors,13, Married-civ-spouse, Wife, Female,7688,20
40, Some-college,10, Divorced, Unmarried, Female,0,38
19, HS-grad,9, Never-married, Not-in-family, Female,0,40
54, Some-college,10, Married-civ-spouse, Wife, Female,0,40
57, Assoc-voc,11, Widowed, Not-in-family, Female,0,40
29, Some-college,10, Separated, Not-in-family, Female,0,30
51, HS-grad,9, Divorced, Unmarried, Female,0,43
44, HS-grad,9, Divorced, Not-in-family, Male,0,37
40, HS-grad,9, Divorced, Not-in-family, Male,0,40
46, 7th-8th,4, Separated, Not-in-family, Female,0,32
25, Some-college,10, Married-civ-spouse, Husband, Male,0,60
33, Bachelors,13, Never-married, Not-in-family, Male,0,36
32, Some-college,10, Never-married, Other-relative, Female,0,40
22, HS-grad,9, Never-married, Not-in-family, Female,0,40
39, Some-college,10, Married-civ-spouse, Wife, Female,0,40
43, HS-grad,9, Divorced, Unmarried, Female,0,45
46, HS-grad,9, Never-married, Other-relative, Male,0,40
63, Some-college,10, Married-civ-spouse, Husband, Male,7298,48
59, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
23, HS-grad,9, Never-married, Own-child, Male,0,35
36, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,60
48, HS-grad,9, Divorced, Unmarried, Female,0,40
43, Some-college,10, Married-civ-spouse, Wife, Female,0,40
18, 10th,6, Never-married, Own-child, Female,0,30
17, 11th,7, Never-married, Own-child, Male,0,16
36, Prof-school,15, Married-civ-spouse, Husband, Male,0,50
53, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
20, HS-grad,9, Never-married, Not-in-family, Male,0,40
22, Bachelors,13, Never-married, Not-in-family, Female,0,60
34, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
39, 11th,7, Divorced, Own-child, Male,0,40
57, Some-college,10, Widowed, Not-in-family, Female,0,40
30, 10th,6, Divorced, Unmarried, Female,0,40
37, Prof-school,15, Married-civ-spouse, Husband, Male,0,60
51, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
38, HS-grad,9, Never-married, Unmarried, Male,0,40
34, HS-grad,9, Never-married, Unmarried, Female,0,35
25, 10th,6, Never-married, Not-in-family, Male,0,24
25, Some-college,10, Never-married, Not-in-family, Female,0,60
50, Masters,14, Married-civ-spouse, Husband, Male,15024,65
50, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
43, Bachelors,13, Married-civ-spouse, Husband, Male,0,48
27, HS-grad,9, Never-married, Not-in-family, Male,0,75
32, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
44, 10th,6, Never-married, Unmarried, Male,0,35
19, HS-grad,9, Never-married, Unmarried, Female,0,20
21, HS-grad,9, Never-married, Not-in-family, Male,0,40
26, HS-grad,9, Never-married, Not-in-family, Male,0,40
68, HS-grad,9, Married-civ-spouse, Husband, Male,0,12
31, Some-college,10, Married-civ-spouse, Husband, Male,0,57
32, Bachelors,13, Never-married, Other-relative, Male,0,50
33, Masters,14, Never-married, Own-child, Male,0,40
24, 11th,7, Married-civ-spouse, Husband, Male,0,65
30, HS-grad,9, Married-civ-spouse, Husband, Male,0,42
49, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
18, 11th,7, Never-married, Not-in-family, Male,0,40
51, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
52, Some-college,10, Married-civ-spouse, Husband, Male,0,40
52, HS-grad,9, Divorced, Other-relative, Male,0,30
36, HS-grad,9, Married-civ-spouse, Husband, Male,0,48
19, 11th,7, Never-married, Other-relative, Male,0,25
17, 11th,7, Never-married, Own-child, Male,0,25
69, HS-grad,9, Widowed, Not-in-family, Female,0,8
33, HS-grad,9, Separated, Not-in-family, Male,0,46
40, Some-college,10, Married-civ-spouse, Husband, Male,0,45
56, Some-college,10, Married-civ-spouse, Husband, Male,0,60
41, Some-college,10, Divorced, Unmarried, Female,0,38
22, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
28, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
31, Bachelors,13, Married-civ-spouse, Husband, Male,0,46
35, Bachelors,13, Never-married, Not-in-family, Female,0,40
38, Some-college,10, Married-civ-spouse, Husband, Male,0,40
17, 10th,6, Never-married, Own-child, Female,0,10
39, 10th,6, Married-civ-spouse, Husband, Male,0,40
50, HS-grad,9, Never-married, Own-child, Female,0,40
43, HS-grad,9, Divorced, Own-child, Female,0,40
45, Bachelors,13, Never-married, Not-in-family, Female,0,42
30, Assoc-acdm,12, Divorced, Not-in-family, Female,0,25
24, Some-college,10, Married-civ-spouse, Husband, Male,2407,40
44, Bachelors,13, Married-civ-spouse, Husband, Male,0,70
54, HS-grad,9, Divorced, Not-in-family, Male,0,40
23, Bachelors,13, Never-married, Own-child, Female,0,40
18, 11th,7, Never-married, Own-child, Male,0,16
38, Some-college,10, Separated, Unmarried, Female,0,40
61, 11th,7, Divorced, Unmarried, Female,0,36
19, Some-college,10, Never-married, Own-child, Female,0,40
52, HS-grad,9, Never-married, Unmarried, Female,0,40
52, HS-grad,9, Divorced, Unmarried, Female,0,40
41, HS-grad,9, Separated, Unmarried, Female,0,44
37, Some-college,10, Married-civ-spouse, Husband, Male,0,55
27, Some-college,10, Never-married, Not-in-family, Female,0,40
38, Masters,14, Never-married, Unmarried, Female,0,40
38, Bachelors,13, Never-married, Not-in-family, Male,0,45
22, HS-grad,9, Never-married, Other-relative, Male,0,55
20, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
24, Masters,14, Never-married, Not-in-family, Male,0,56
24, Some-college,10, Never-married, Own-child, Female,0,40
43, HS-grad,9, Never-married, Not-in-family, Male,0,45
38, HS-grad,9, Never-married, Own-child, Female,0,40
42, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
27, Some-college,10, Married-civ-spouse, Husband, Male,0,40
18, 10th,6, Never-married, Own-child, Female,0,20
37, HS-grad,9, Never-married, Other-relative, Male,27828,48
48, HS-grad,9, Divorced, Not-in-family, Male,0,65
40, 7th-8th,4, Separated, Not-in-family, Female,0,25
57, HS-grad,9, Separated, Not-in-family, Female,0,35
41, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
90, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
66, 7th-8th,4, Widowed, Not-in-family, Female,0,10
23, HS-grad,9, Never-married, Own-child, Male,0,1
35, HS-grad,9, Married-civ-spouse, Husband, Male,0,55
32, HS-grad,9, Married-civ-spouse, Husband, Male,2407,40
33, Bachelors,13, Never-married, Not-in-family, Male,0,50
31, Some-college,10, Married-civ-spouse, Husband, Male,0,40
40, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
35, Assoc-voc,11, Married-civ-spouse, Wife, Female,0,40
29, Some-college,10, Married-civ-spouse, Husband, Male,0,40
41, HS-grad,9, Separated, Unmarried, Female,0,20
52, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
20, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
63, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
49, 7th-8th,4, Divorced, Unmarried, Female,0,35
58, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
59, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
20, 11th,7, Never-married, Not-in-family, Male,0,40
36, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,50
64, Some-college,10, Widowed, Not-in-family, Female,0,3
34, Some-college,10, Never-married, Not-in-family, Female,0,40
63, Assoc-acdm,12, Married-spouse-absent, Other-relative, Female,0,35
51, HS-grad,9, Never-married, Not-in-family, Female,0,40
55, 9th,5, Married-civ-spouse, Husband, Male,0,55
35, HS-grad,9, Divorced, Not-in-family, Male,0,46
30, Bachelors,13, Never-married, Not-in-family, Male,0,25
29, 10th,6, Never-married, Not-in-family, Male,0,40
55, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
50, Bachelors,13, Divorced, Not-in-family, Male,0,40
42, HS-grad,9, Married-civ-spouse, Husband, Male,7688,45
60, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,30
53, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
58, Bachelors,13, Widowed, Unmarried, Male,8614,40
45, Bachelors,13, Never-married, Not-in-family, Male,0,30
31, HS-grad,9, Never-married, Own-child, Male,0,40
37, Some-college,10, Divorced, Unmarried, Female,0,30
28, Some-college,10, Never-married, Not-in-family, Female,0,60
26, 12th,8, Never-married, Not-in-family, Male,0,40
34, Some-college,10, Married-civ-spouse, Husband, Male,0,50
42, HS-grad,9, Divorced, Not-in-family, Male,0,40
48, Bachelors,13, Married-civ-spouse, Wife, Female,99999,40
32, HS-grad,9, Never-married, Unmarried, Female,0,40
35, Assoc-voc,11, Married-civ-spouse, Wife, Female,0,42
38, Some-college,10, Married-civ-spouse, Husband, Male,0,40
35, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
45, Assoc-acdm,12, Divorced, Unmarried, Male,0,35
31, Bachelors,13, Never-married, Not-in-family, Male,0,40
20, Some-college,10, Never-married, Own-child, Male,0,50
24, Masters,14, Never-married, Not-in-family, Male,0,50
29, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
23, Bachelors,13, Never-married, Not-in-family, Female,0,40
54, Masters,14, Widowed, Unmarried, Female,0,38
21, Some-college,10, Never-married, Not-in-family, Female,0,30
23, Bachelors,13, Never-married, Own-child, Female,0,30
79, 7th-8th,4, Widowed, Not-in-family, Female,2964,30
55, Masters,14, Married-civ-spouse, Husband, Male,0,40
60, HS-grad,9, Divorced, Unmarried, Female,2597,40
37, Assoc-acdm,12, Divorced, Not-in-family, Male,0,40
47, HS-grad,9, Divorced, Not-in-family, Male,0,40
53, Bachelors,13, Never-married, Not-in-family, Male,0,40
34, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
43, Some-college,10, Divorced, Unmarried, Female,0,40
23, HS-grad,9, Never-married, Own-child, Male,0,40
29, Assoc-voc,11, Never-married, Not-in-family, Male,0,40
58, Some-college,10, Divorced, Unmarried, Female,0,40
40, Masters,14, Never-married, Own-child, Female,0,40
26, Some-college,10, Separated, Unmarried, Female,0,35
60, Doctorate,16, Never-married, Not-in-family, Female,0,65
39, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
21, HS-grad,9, Never-married, Own-child, Male,0,40
45, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
33, Some-college,10, Never-married, Not-in-family, Male,0,40
26, Bachelors,13, Never-married, Not-in-family, Male,0,70
39, Some-college,10, Divorced, Unmarried, Female,114,45
29, Assoc-acdm,12, Never-married, Not-in-family, Female,8614,40
52, 11th,7, Married-civ-spouse, Husband, Male,0,40
34, Bachelors,13, Married-civ-spouse, Husband, Male,0,30
24, HS-grad,9, Never-married, Not-in-family, Male,0,48
31, HS-grad,9, Separated, Not-in-family, Male,0,40
58, HS-grad,9, Divorced, Not-in-family, Female,0,15
32, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
57, HS-grad,9, Divorced, Not-in-family, Female,0,40
32, HS-grad,9, Never-married, Not-in-family, Female,0,45
77, 9th,5, Married-civ-spouse, Wife, Female,0,10
51, HS-grad,9, Married-civ-spouse, Other-relative, Female,0,40
32, HS-grad,9, Divorced, Not-in-family, Male,0,50
30, Some-college,10, Married-civ-spouse, Husband, Male,0,40
